Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Positive,Facilities,Predicted
United Kingdom,Standard Room,1,January 2019,Group," Would have been good to get a decent corporate rate for us as event bookers. we got a bettter rate through Booking.com.
Bedroom was a little cold - couldn't get the blower to blow hot.",7.9,"Excellent night as always, we were well looked after.",0,bathroom,0
United Kingdom,Standard Room,1,January 2019,Couple, No bath which was specified in the booking,8.3,Pleasurable,0,bathroom,0
United Kingdom,Standard Room,1,January 2019,Couple," Maybe more coffee and milk in the room, but the concierge accommodated us nicely. Can't really think of anything else all in all we enjoyed our stay.",8.8,"Perfect location in the city center, close to transport links, shopping and extremely comfortable.",0,food/drink,0
United Kingdom,Junior Suite,1,January 2019,Couple, Nothing. Stayed here before and just like the whole place.,10.0,Most enjoyable and will definitely return.,0,location,0
United Kingdom,Superior Room,1,January 2019,Couple," At dinner we waited longer than expected, because we needed to get to a concert venue for a performance which was was being recorded live for Radio 3. We made it in time and the concert was excellent . The food was lovely, by the way.",10.0,Memorable. We visited wonderful tourist venues and we took great joy just being together.,0,food/drink,0
United Kingdom,Superior Room,1,January 2019,Couple," At dinner we waited longer than expected, because we needed to get to a concert venue for a performance which was was being recorded live for Radio 3. We made it in time and the concert was excellent . The food was lovely, by the way.",10.0,Memorable. We visited wonderful tourist venues and we took great joy just being together.,0,tv,0
United Kingdom,Standard Room,1,January 2019,Couple, Prices at the bar were to expensive and bar food,9.6,Great Hotel,0,price,0
United Kingdom,Standard Room,1,January 2019,Couple, Prices at the bar were to expensive and bar food,9.6,Great Hotel,0,restaurant,0
United Kingdom,Standard Room,1,January 2019,Couple, Prices at the bar were to expensive and bar food,9.6,Great Hotel,0,food/drink,0
United Kingdom,Standard Room,1,January 2019,Group, Breakfast to the room was cold and we had to leave it.,10.0,Exceptional,0,food/drink,0
United Kingdom,Standard Room,1,January 2019,Family," The breakfast was ridiculously expensive! There’s a JD Wetherspoons right opposite, I got my whole family a nice breakfast for £17 and the hotel wanted £17pp!! Lol
Parking wasn’t great, a long distance away and I don’t believe I should have to pay for parking to stay at a hotel! It makes the whole price go up and makes me question my value for money rating!",10.0,Lovely stay,0,food/drink,0
United Kingdom,Standard Room,1,January 2019,Family," The breakfast was ridiculously expensive! There’s a JD Wetherspoons right opposite, I got my whole family a nice breakfast for £17 and the hotel wanted £17pp!! Lol
Parking wasn’t great, a long distance away and I don’t believe I should have to pay for parking to stay at a hotel! It makes the whole price go up and makes me question my value for money rating!",10.0,Lovely stay,0,price,0
United Kingdom,Standard Room,1,January 2019,Family," The breakfast was ridiculously expensive! There’s a JD Wetherspoons right opposite, I got my whole family a nice breakfast for £17 and the hotel wanted £17pp!! Lol
Parking wasn’t great, a long distance away and I don’t believe I should have to pay for parking to stay at a hotel! It makes the whole price go up and makes me question my value for money rating!",10.0,Lovely stay,0,parking,0
United Kingdom,Standard Room,1,January 2019,Couple, Bed and pillows,7.5,Short stay,0,bed,0
United Kingdom,Standard Room,1,January 2019,Couple," Breakfast was not as good as on previous visits and poor television reception, and some channels had pictures and no sound",9.6,Relaxed,0,food/drink,0
United Kingdom,Standard Room,1,January 2019,Couple," Breakfast was not as good as on previous visits and poor television reception, and some channels had pictures and no sound",9.6,Relaxed,0,tv,0
United Kingdom,Standard Room,1,January 2019,Couple," Breakfast was not as good as on previous visits and poor television reception, and some channels had pictures and no sound",9.6,Relaxed,0,staff,0
United Kingdom,Standard Room,1,January 2019,Couple," Breakfast was not as good as on previous visits and poor television reception, and some channels had pictures and no sound",9.6,Relaxed,0,internet,0
United Kingdom,Standard Room,1,January 2019,Couple," Breakfast was not as good as on previous visits and poor television reception, and some channels had pictures and no sound",9.6,Relaxed,0,noisiness,0
United Kingdom,Standard Room,1,January 2019,Group," The small bar downstairs was nice but had to return a couple of pints lager - not good, that’s the only negative - would definately stay here again",9.6,Lovely clean hotel - will stay here again,0,restaurant,0
United Kingdom,Standard Room,1,January 2019,Group," The small bar downstairs was nice but had to return a couple of pints lager - not good, that’s the only negative - would definately stay here again",9.6,Lovely clean hotel - will stay here again,0,bathroom,0
United Kingdom,Superior Room,1,January 2019,Couple, Room clean however marks on furniture and already starting to look a tad tired for a superior room,9.2,Overall nice hotel in great location which suited our needs for one night stay,0,dirty,0
United Kingdom,Standard Room,1,December 2018,Couple," Unfortunately, although we were upgraded and compensated for the inconvenience of our room being unavailable, this did take a while to organise and my partner and I ended up very rushed for our night out and didn't actually have time to use the free drinks vouchers we received as compensation as a result of this. The speed of service could have been much better.",8.8,Excellent,0,food/drink,0
United Kingdom,Standard Room,1,December 2018,Couple," Unfortunately, although we were upgraded and compensated for the inconvenience of our room being unavailable, this did take a while to organise and my partner and I ended up very rushed for our night out and didn't actually have time to use the free drinks vouchers we received as compensation as a result of this. The speed of service could have been much better.",8.8,Excellent,0,price,0
United Kingdom,Standard Room,1,December 2018,Couple," Unfortunately, although we were upgraded and compensated for the inconvenience of our room being unavailable, this did take a while to organise and my partner and I ended up very rushed for our night out and didn't actually have time to use the free drinks vouchers we received as compensation as a result of this. The speed of service could have been much better.",8.8,Excellent,0,staff,0
United Kingdom,Standard Room,1,January 2019,Solo traveler, Wooden floors in the rooms . Low shower pressure,7.9,Good,0,bathroom,0
United Kingdom,Superior Room,3,January 2019,Couple," Room was very dark & needed probably more lighting than we had. One over the suitcase corner & one in or over the wardrobe.
Room was a bit dusty
Could have done with an extra chair in room.  Two people and one chair means one has to sit/lie on the bed.
A bottle of water per person per day would have been nice",7.9,We had a lovely 3 night stay seeing the sights of Glasgow.  Transport and Kelvingrove museums good,0,comfort,0
United Kingdom,Superior Room,3,January 2019,Couple," Room was very dark & needed probably more lighting than we had. One over the suitcase corner & one in or over the wardrobe.
Room was a bit dusty
Could have done with an extra chair in room.  Two people and one chair means one has to sit/lie on the bed.
A bottle of water per person per day would have been nice",7.9,We had a lovely 3 night stay seeing the sights of Glasgow.  Transport and Kelvingrove museums good,0,bed,0
United Kingdom,Superior Room,3,January 2019,Couple," Room was very dark & needed probably more lighting than we had. One over the suitcase corner & one in or over the wardrobe.
Room was a bit dusty
Could have done with an extra chair in room.  Two people and one chair means one has to sit/lie on the bed.
A bottle of water per person per day would have been nice",7.9,We had a lovely 3 night stay seeing the sights of Glasgow.  Transport and Kelvingrove museums good,0,food/drink,0
United Kingdom,Superior Room,3,January 2019,Couple," Room was very dark & needed probably more lighting than we had. One over the suitcase corner & one in or over the wardrobe.
Room was a bit dusty
Could have done with an extra chair in room.  Two people and one chair means one has to sit/lie on the bed.
A bottle of water per person per day would have been nice",7.9,We had a lovely 3 night stay seeing the sights of Glasgow.  Transport and Kelvingrove museums good,0,bathroom,0
United Kingdom,Superior Room,3,January 2019,Couple," Room was very dark & needed probably more lighting than we had. One over the suitcase corner & one in or over the wardrobe.
Room was a bit dusty
Could have done with an extra chair in room.  Two people and one chair means one has to sit/lie on the bed.
A bottle of water per person per day would have been nice",7.9,We had a lovely 3 night stay seeing the sights of Glasgow.  Transport and Kelvingrove museums good,0,dirty,0
United Kingdom,Standard Room,2,January 2019,Couple, First room cold and shower hose burst but rec excellent and moved  us asp to new room .,7.5,Good,0,bathroom,0
United Kingdom,Corner Suite,1,January 2019,Solo traveler, The bath is very hard to work with temperature and it is very hard to make love in,10.0,A just love pumping dugs,0,bathroom,0
United Kingdom,Corner Suite,1,January 2019,Solo traveler, The bath is very hard to work with temperature and it is very hard to make love in,10.0,A just love pumping dugs,0,temperature,0
United Kingdom,Standard Room,1,January 2019,Couple," We found the breakfast really expensive and choose not to eat in the hotel.The new bar is also expensive,felt that we were paying for the surroundings as well because the hotel has been renovated.",10.0,Very good and shall return to stay but eat and drink elsewhere.,0,food/drink,0
United Kingdom,Standard Room,1,January 2019,Couple," We found the breakfast really expensive and choose not to eat in the hotel.The new bar is also expensive,felt that we were paying for the surroundings as well because the hotel has been renovated.",10.0,Very good and shall return to stay but eat and drink elsewhere.,0,price,0
United Kingdom,Standard Room,1,January 2019,Couple," We found the breakfast really expensive and choose not to eat in the hotel.The new bar is also expensive,felt that we were paying for the surroundings as well because the hotel has been renovated.",10.0,Very good and shall return to stay but eat and drink elsewhere.,0,restaurant,0
United Kingdom,Standard Room,1,January 2019,Couple, Breakfast was expensive for what we got,9.2,Radisson Blu New Year stay,0,food/drink,0
United Kingdom,Standard Room,1,January 2019,Couple, Breakfast was expensive for what we got,9.2,Radisson Blu New Year stay,0,price,0
United Kingdom,Standard Room,3,January 2019,Group," Nothing really , except pillows were too soft , personal preference mind you.",10.0,Excellent short break,0,bed,1
United Kingdom,Standard Room,3,January 2019,Group, Just the view from the room,10.0,Exceptional,0,location,0
United Kingdom,Standard Room,1,December 2018,Couple, You trying to sell me the room for over £130 when I called and then I paid £70 for the room on booking.com. I come to the hotel fairly frequently and surely if that deals available to booking.com then i could have been offered it when I called you direct.,10.0,👍🏻,0,price,0
United Kingdom,Standard Room,1,December 2018,Couple, £50 charge for no reason was inconvenient and left me short of money for my night out,8.8,Excellent,0,price,0
United Kingdom,Standard Room,2,January 2019,Group, Cold in the bar area,10.0,Exceptional,0,restaurant,0
United Kingdom,Standard Room,2,January 2019,Group, Cold in the bar area,10.0,Exceptional,0,location,0
United Kingdom,Standard Room,1,January 2019,Group, Service too slow getting coffee at breakfast..,8.3,Fabulous Hogmanay experience!,0,staff,0
United Kingdom,Standard Room,1,January 2019,Group, Service too slow getting coffee at breakfast..,8.3,Fabulous Hogmanay experience!,0,food/drink,0
United Kingdom,Standard Room,2,January 2019,Couple," Bed was a bit soft, breakfast bit pricey,bar prices terrible I.e 2 drink over £15 .",9.2,Wonderful,0,bed,0
United Kingdom,Standard Room,2,January 2019,Couple," Bed was a bit soft, breakfast bit pricey,bar prices terrible I.e 2 drink over £15 .",9.2,Wonderful,0,food/drink,0
United Kingdom,Standard Room,2,January 2019,Couple," Bed was a bit soft, breakfast bit pricey,bar prices terrible I.e 2 drink over £15 .",9.2,Wonderful,0,price,0
United Kingdom,Standard Room,2,January 2019,Couple," Bed was a bit soft, breakfast bit pricey,bar prices terrible I.e 2 drink over £15 .",9.2,Wonderful,0,restaurant,0
United Kingdom,Superior Room,1,December 2018,Couple," Premium room no better than standard, ran out of everything at cooked breakfast section, obviously shortage of staff because they were working hard",7.5,Pleasant,0,food/drink,0
United Kingdom,Superior Room,1,December 2018,Couple," Premium room no better than standard, ran out of everything at cooked breakfast section, obviously shortage of staff because they were working hard",7.5,Pleasant,0,staff,0
United Kingdom,Standard Room,1,December 2018,Couple, We found a half full bottle of water in the room and the toilet door needs attention,7.5,"Nice hotel,no problems",0,food/drink,0
United Kingdom,Standard Room,1,December 2018,Couple, We found a half full bottle of water in the room and the toilet door needs attention,7.5,"Nice hotel,no problems",0,bathroom,0
United Kingdom,Standard Room,1,December 2018,Couple, We found a half full bottle of water in the room and the toilet door needs attention,7.5,"Nice hotel,no problems",0,dirty,0
United Kingdom,Superior Room,1,December 2018,Couple, Maintenance poor. Lever to operate plug in basin broken. Holes in towels. No hairdryer or bathrobes in room.,7.5,Good,0,bathroom,0
United Kingdom,Standard Room,1,December 2018,Solo traveler," A bath would’ve been nice, but showers are better for the environment.",9.5,"Super convenient location, stylish and comfortable.",0,bathroom,0
United Kingdom,Premium Room,1,December 2018,Couple, Price of mini bar,10.0,Good.,0,price,0
United Kingdom,Premium Room,1,December 2018,Couple, Price of mini bar,10.0,Good.,0,restaurant,0
United Kingdom,Standard Room,1,December 2018,Couple, There was nothing not to like from the pleasant staff and total cleanliness of the place and easy access to city,9.2,Nice and comfy,0,noisiness,0
United Kingdom,Standard Room,1,December 2018,Couple, There was nothing not to like from the pleasant staff and total cleanliness of the place and easy access to city,9.2,Nice and comfy,0,staff,0
United Kingdom,Standard Room,1,December 2018,Couple, There was nothing not to like from the pleasant staff and total cleanliness of the place and easy access to city,9.2,Nice and comfy,0,dirty,0
United Kingdom,Standard Room,1,December 2018,Couple, There was nothing not to like from the pleasant staff and total cleanliness of the place and easy access to city,9.2,Nice and comfy,0,location,0
United Kingdom,Superior Room,1,December 2018,Group, I personally didn't have the breakfast but my colleagues did...this was their only grumble for £12 they felt they had had better and it wasn't worth the money and would have rather have headed out some where else to eat.,7.9,"Beautiful central hotel, shame about the breakfast",0,food/drink,0
United Kingdom,Superior Room,1,December 2018,Group, I personally didn't have the breakfast but my colleagues did...this was their only grumble for £12 they felt they had had better and it wasn't worth the money and would have rather have headed out some where else to eat.,7.9,"Beautiful central hotel, shame about the breakfast",0,price,0
United Kingdom,Standard Room,1,December 2018,Group, I have visited this hotel several times and liked the little touches of dressing gowns and slippers in your room but this time they were not available only to premium paying guests. I found the service in the bar to be very slow and when we ordered the same drinks each time we were charged different prices,8.8,Excellent,0,price,0
United Kingdom,Standard Room,1,December 2018,Group, I have visited this hotel several times and liked the little touches of dressing gowns and slippers in your room but this time they were not available only to premium paying guests. I found the service in the bar to be very slow and when we ordered the same drinks each time we were charged different prices,8.8,Excellent,0,staff,0
United Kingdom,Standard Room,1,December 2018,Group, I have visited this hotel several times and liked the little touches of dressing gowns and slippers in your room but this time they were not available only to premium paying guests. I found the service in the bar to be very slow and when we ordered the same drinks each time we were charged different prices,8.8,Excellent,0,restaurant,0
United Kingdom,Standard Room,1,December 2018,Group, I have visited this hotel several times and liked the little touches of dressing gowns and slippers in your room but this time they were not available only to premium paying guests. I found the service in the bar to be very slow and when we ordered the same drinks each time we were charged different prices,8.8,Excellent,0,food/drink,0
United Kingdom,Junior Suite,1,December 2018,Couple, Room wasn’t ready till nearly 4 and had asked for early check in. Staff gave us a free drink which helped.,9.2,Good hotel and well run apart from room not ready.,0,staff,0
United Kingdom,Junior Suite,1,December 2018,Couple, Room wasn’t ready till nearly 4 and had asked for early check in. Staff gave us a free drink which helped.,9.2,Good hotel and well run apart from room not ready.,0,food/drink,0
United Kingdom,Standard Room,1,December 2018,Couple, Extra pillow,10.0,"Lovely stay, fantastic sleepy",0,bed,0
United Kingdom,Standard Room,2,December 2018,Couple, Tight with water in room. Expensive. Ergonomics of room poor.,7.5,Good,0,bathroom,0
United Kingdom,Standard Room,2,December 2018,Couple, Tight with water in room. Expensive. Ergonomics of room poor.,7.5,Good,0,dirty,0
United Kingdom,Standard Room,2,December 2018,Couple, Tight with water in room. Expensive. Ergonomics of room poor.,7.5,Good,0,price,0
United Kingdom,Standard Room,2,December 2018,Couple," Really uncomfortable bed, slept very poorly....
The room lighting was poor and not good enough to get dressed  or made up for an event.",7.5,Good,0,bed,0
United Kingdom,Superior Room,1,December 2018,Couple, Limited options on the room service menu,9.6,Great for a treat,0,staff,0
United Kingdom,Superior Room,1,December 2018,Couple, Limited options on the room service menu,9.6,Great for a treat,0,restaurant,0
Morocco,Standard Room,2,December 2018,Couple, Bathroom was dated,7.5,Good,0,bathroom,0
United Kingdom,Standard Room,1,December 2018,Group, We had an issue not being able to get a drink as residents on returning at 1230. There were people still drinking in the bar and 3 staff still behind the bar. It seemed a bit poor not to even be able to sit and have a last drink in the comfort of the bar/lounge. We had to all go to one bedroom which for a business trip was slightly awkward!,8.8,Overall it was a good stay.,0,food/drink,0
United Kingdom,Standard Room,1,December 2018,Group, We had an issue not being able to get a drink as residents on returning at 1230. There were people still drinking in the bar and 3 staff still behind the bar. It seemed a bit poor not to even be able to sit and have a last drink in the comfort of the bar/lounge. We had to all go to one bedroom which for a business trip was slightly awkward!,8.8,Overall it was a good stay.,0,restaurant,0
United Kingdom,Standard Room,1,December 2018,Group, We had an issue not being able to get a drink as residents on returning at 1230. There were people still drinking in the bar and 3 staff still behind the bar. It seemed a bit poor not to even be able to sit and have a last drink in the comfort of the bar/lounge. We had to all go to one bedroom which for a business trip was slightly awkward!,8.8,Overall it was a good stay.,0,staff,0
United Kingdom,Standard Room,1,December 2018,Group, We had an issue not being able to get a drink as residents on returning at 1230. There were people still drinking in the bar and 3 staff still behind the bar. It seemed a bit poor not to even be able to sit and have a last drink in the comfort of the bar/lounge. We had to all go to one bedroom which for a business trip was slightly awkward!,8.8,Overall it was a good stay.,0,comfort,0
United Kingdom,Standard Room,1,December 2018,Group, We had an issue not being able to get a drink as residents on returning at 1230. There were people still drinking in the bar and 3 staff still behind the bar. It seemed a bit poor not to even be able to sit and have a last drink in the comfort of the bar/lounge. We had to all go to one bedroom which for a business trip was slightly awkward!,8.8,Overall it was a good stay.,0,bathroom,0
United Kingdom,Standard Room,1,December 2018,Couple," Upon arrival we were disappointed with the layout of the room  - a post in the middle of the room made it difficult to see the TV and to easily move around the room - and the shower door leaked which left the bathroom floor wet through to brush your teeth etc - but settled in and accepted fine.  We went out into Glasgow and on return the whole of our landing smelt very badly of smoking.  We went into our room and it was worse - it was coming through the air conditioning.  When we advised reception they told us that we were on the floor with smoking rooms!!!  We booked a no smoking room and asked to be moved but they refused as they said all other rooms were full. This wasn't true as we looked at the availability online.  We should have been advised that we were on a smoking corridor and that our room would smell badly.  Very disingenuous of the hotel and very poor customer service when asked to be moved.  Completely spoiled our weekend away with no acknowledgement or apology from any staff.  When we checked out, no one asked if our staff had been ok so we weren't even given the opportunity to give feedback.",7.5,Disappointing unneccesarily.  If we had been given a non-smoking room it would have been very good.,0,tv,0
United Kingdom,Standard Room,1,December 2018,Couple," Upon arrival we were disappointed with the layout of the room  - a post in the middle of the room made it difficult to see the TV and to easily move around the room - and the shower door leaked which left the bathroom floor wet through to brush your teeth etc - but settled in and accepted fine.  We went out into Glasgow and on return the whole of our landing smelt very badly of smoking.  We went into our room and it was worse - it was coming through the air conditioning.  When we advised reception they told us that we were on the floor with smoking rooms!!!  We booked a no smoking room and asked to be moved but they refused as they said all other rooms were full. This wasn't true as we looked at the availability online.  We should have been advised that we were on a smoking corridor and that our room would smell badly.  Very disingenuous of the hotel and very poor customer service when asked to be moved.  Completely spoiled our weekend away with no acknowledgement or apology from any staff.  When we checked out, no one asked if our staff had been ok so we weren't even given the opportunity to give feedback.",7.5,Disappointing unneccesarily.  If we had been given a non-smoking room it would have been very good.,0,bathroom,0
United Kingdom,Standard Room,1,December 2018,Couple," Upon arrival we were disappointed with the layout of the room  - a post in the middle of the room made it difficult to see the TV and to easily move around the room - and the shower door leaked which left the bathroom floor wet through to brush your teeth etc - but settled in and accepted fine.  We went out into Glasgow and on return the whole of our landing smelt very badly of smoking.  We went into our room and it was worse - it was coming through the air conditioning.  When we advised reception they told us that we were on the floor with smoking rooms!!!  We booked a no smoking room and asked to be moved but they refused as they said all other rooms were full. This wasn't true as we looked at the availability online.  We should have been advised that we were on a smoking corridor and that our room would smell badly.  Very disingenuous of the hotel and very poor customer service when asked to be moved.  Completely spoiled our weekend away with no acknowledgement or apology from any staff.  When we checked out, no one asked if our staff had been ok so we weren't even given the opportunity to give feedback.",7.5,Disappointing unneccesarily.  If we had been given a non-smoking room it would have been very good.,0,temperature,0
United Kingdom,Standard Room,1,December 2018,Couple," Upon arrival we were disappointed with the layout of the room  - a post in the middle of the room made it difficult to see the TV and to easily move around the room - and the shower door leaked which left the bathroom floor wet through to brush your teeth etc - but settled in and accepted fine.  We went out into Glasgow and on return the whole of our landing smelt very badly of smoking.  We went into our room and it was worse - it was coming through the air conditioning.  When we advised reception they told us that we were on the floor with smoking rooms!!!  We booked a no smoking room and asked to be moved but they refused as they said all other rooms were full. This wasn't true as we looked at the availability online.  We should have been advised that we were on a smoking corridor and that our room would smell badly.  Very disingenuous of the hotel and very poor customer service when asked to be moved.  Completely spoiled our weekend away with no acknowledgement or apology from any staff.  When we checked out, no one asked if our staff had been ok so we weren't even given the opportunity to give feedback.",7.5,Disappointing unneccesarily.  If we had been given a non-smoking room it would have been very good.,0,staff,0
United Kingdom,Standard Room,1,December 2018,Couple," Upon arrival we were disappointed with the layout of the room  - a post in the middle of the room made it difficult to see the TV and to easily move around the room - and the shower door leaked which left the bathroom floor wet through to brush your teeth etc - but settled in and accepted fine.  We went out into Glasgow and on return the whole of our landing smelt very badly of smoking.  We went into our room and it was worse - it was coming through the air conditioning.  When we advised reception they told us that we were on the floor with smoking rooms!!!  We booked a no smoking room and asked to be moved but they refused as they said all other rooms were full. This wasn't true as we looked at the availability online.  We should have been advised that we were on a smoking corridor and that our room would smell badly.  Very disingenuous of the hotel and very poor customer service when asked to be moved.  Completely spoiled our weekend away with no acknowledgement or apology from any staff.  When we checked out, no one asked if our staff had been ok so we weren't even given the opportunity to give feedback.",7.5,Disappointing unneccesarily.  If we had been given a non-smoking room it would have been very good.,0,internet,0
United Kingdom,Standard Room,1,December 2018,Group, We thought the bar prices were a bit high so we didn't drink in the hotel.,9.0,"We had a brilliant weekend, we thoroughly enjoyed our time in Glasgow.",0,restaurant,0
United Kingdom,Standard Room,1,December 2018,Group, We thought the bar prices were a bit high so we didn't drink in the hotel.,9.0,"We had a brilliant weekend, we thoroughly enjoyed our time in Glasgow.",0,price,0
United Kingdom,Standard Room,1,December 2018,Group, We thought the bar prices were a bit high so we didn't drink in the hotel.,9.0,"We had a brilliant weekend, we thoroughly enjoyed our time in Glasgow.",0,food/drink,0
United Kingdom,Standard Room,1,November 2018,Family, The breakfast room was very tight for space with tables really close together.,9.2,Wonderful,0,food/drink,0
United Kingdom,Standard Room,1,November 2018,Family, The breakfast room was very tight for space with tables really close together.,9.2,Wonderful,0,location,0
United Kingdom,Standard Room,1,December 2018,Couple," Downside. Lounge bar freezing cold. No heating. Only a calor gas heater. Very inadequate. 
Ventilation in bedroom kept me awake all night. 
Badly needing attention
As is lighting too dim.",9.2,Wonderful,0,restaurant,0
United Kingdom,Standard Room,1,December 2018,Couple," Downside. Lounge bar freezing cold. No heating. Only a calor gas heater. Very inadequate. 
Ventilation in bedroom kept me awake all night. 
Badly needing attention
As is lighting too dim.",9.2,Wonderful,0,temperature,0
United Kingdom,Standard Room,1,December 2018,Couple," Downside. Lounge bar freezing cold. No heating. Only a calor gas heater. Very inadequate. 
Ventilation in bedroom kept me awake all night. 
Badly needing attention
As is lighting too dim.",9.2,Wonderful,0,bathroom,0
United Kingdom,Standard Room,1,December 2018,Couple, coffee,9.2,enjoyed it and will be back,0,food/drink,0
United Kingdom,Premium Room,1,December 2018,Solo traveler, Wasnt made clear that i would be charged for every time the valet dtiver bought my car round for when i went out,10.0,Exceptional,0,parking,0
United Kingdom,Superior Room,1,December 2018,Couple, The Food and drink is a little over priced.  Save yourself some money and go to the weatherspoons across the road,9.2,Very nice and will stay again.,0,food/drink,0
United Kingdom,Superior Room,1,December 2018,Couple, The Food and drink is a little over priced.  Save yourself some money and go to the weatherspoons across the road,9.2,Very nice and will stay again.,0,price,0
United Kingdom,Superior Room,1,December 2018,Couple, Nothing everything was spot on,10.0,Exceptional,0,location,0
United Kingdom,Standard Room,1,December 2018,Couple, Room had the wrong name on the tv welcome page.,7.5,Enjoyable.,0,tv,0
United Kingdom,Premium Room,1,December 2018,Couple, No onsite car park 😪,10.0,Exceptional,0,parking,0
United Kingdom,Superior Room,2,December 2018,Couple, poor selection tv channels when functions on more organisation at bar prep etc,8.8,Excellent,0,tv,0
United Kingdom,Superior Room,2,December 2018,Couple, poor selection tv channels when functions on more organisation at bar prep etc,8.8,Excellent,0,internet,0
United Kingdom,Superior Room,2,December 2018,Couple, poor selection tv channels when functions on more organisation at bar prep etc,8.8,Excellent,0,restaurant,0
United Kingdom,Standard Room,1,December 2018,Couple, The foyer is freezing. Lovely to have the glass frontage but cold in the bar area,8.8,Will be back,0,restaurant,0
United Kingdom,Standard Room,1,December 2018,Couple, The foyer is freezing. Lovely to have the glass frontage but cold in the bar area,8.8,Will be back,0,location,0
United Kingdom,Superior Room,1,December 2018,Family, Free drink policy....had a board thrust in my face after presenting tickets for drinks.  Very limited drinks available and the writing on the card just says refer to terms and conditions. Could be a nice touch done correctly!!,8.3,Very Good,0,food/drink,0
United Kingdom,Standard Room,1,December 2018,Couple," Was expecting leisure facilities and this was not the case. None available , only open until 2pmSaturday and closed all day Sunday. This should be made more clear as when you view hotel it says leisure facilities available.",8.8,Excellent,0,location,0
United Kingdom,Standard Room,1,December 2018,Group, Ginger bar staff prick,10.0,Exceptional,0,restaurant,0
United Kingdom,Standard Room,1,December 2018,Group, Ginger bar staff prick,10.0,Exceptional,0,staff,0
United Kingdom,Superior Room,1,December 2018,Couple, Shower was low pressure,9.0,Excellent staff,0,bathroom,0
United Kingdom,Standard Room,1,December 2018,Group, Bathroom smelled very musty and damp.,7.5,"Excellent staff, breakfast and facilities only let down by a bathroom that smelled damp and musty.",0,bathroom,0
United Kingdom,Superior Room,2,December 2018,Couple," Unfortunately on the last night of our stay, the hotel was hosting a Graduation Ball which meant that as our room was near the lifts, we were often woken up into the early hours with people coming and going very loudly. In addition, the music from the event could be heard quite clearly in our room. We only managed a few hours of sleep that night. Could soundproofing have resolved this issue?",8.8,"Great hotel, great staff, great location but occasionally quite noisy.",0,location,0
United Kingdom,Superior Room,2,December 2018,Couple," Unfortunately on the last night of our stay, the hotel was hosting a Graduation Ball which meant that as our room was near the lifts, we were often woken up into the early hours with people coming and going very loudly. In addition, the music from the event could be heard quite clearly in our room. We only managed a few hours of sleep that night. Could soundproofing have resolved this issue?",8.8,"Great hotel, great staff, great location but occasionally quite noisy.",0,noisiness,0
United Kingdom,Superior Room,2,December 2018,Couple," Unfortunately on the last night of our stay, the hotel was hosting a Graduation Ball which meant that as our room was near the lifts, we were often woken up into the early hours with people coming and going very loudly. In addition, the music from the event could be heard quite clearly in our room. We only managed a few hours of sleep that night. Could soundproofing have resolved this issue?",8.8,"Great hotel, great staff, great location but occasionally quite noisy.",0,bed,0
United Kingdom,Superior Room,2,December 2018,Couple, Just the pillows were slightly uncomfortable but nothing to complain about,9.6,Exceptional,0,bed,0
United Kingdom,Superior Room,1,December 2018,Couple, cleaning,7.9,Good,0,dirty,0
United Kingdom,Standard Room,1,December 2018,Couple, Unfortunately the food was sent back. Dealt with efficiently and satisfactorily,9.6,Had an excellent time staying at the hotel,0,food/drink,1
United Kingdom,Standard Room,1,December 2018,Couple, The view,10.0,Very happy great location,0,location,0
United Kingdom,Standard Room,1,December 2018,Group, Bar staff could have been more knowledgeable.,9.2,I would recommend this hotel to friends and family.,0,restaurant,0
United Kingdom,Standard Room,1,December 2018,Group, Bar staff could have been more knowledgeable.,9.2,I would recommend this hotel to friends and family.,0,staff,0
United Kingdom,Standard Room,3,December 2018,Couple, Not enough bar staff long waits for drinks,9.6,Very enjoyable few days away,0,restaurant,0
United Kingdom,Standard Room,3,December 2018,Couple, Not enough bar staff long waits for drinks,9.6,Very enjoyable few days away,0,staff,0
United Kingdom,Standard Room,3,December 2018,Couple, Not enough bar staff long waits for drinks,9.6,Very enjoyable few days away,0,food/drink,0
United Kingdom,Standard Room,1,December 2018,Couple, Room very depressing colour and large pole in the room with tv attached made the room look smaller. Also not enough room on one side of the bed and the wall.,8.3,Other than the bedroom every other part of the hotel excellent.  The breakfast selection very good.,0,tv,0
United Kingdom,Standard Room,1,December 2018,Couple, Room very depressing colour and large pole in the room with tv attached made the room look smaller. Also not enough room on one side of the bed and the wall.,8.3,Other than the bedroom every other part of the hotel excellent.  The breakfast selection very good.,0,bed,1
United Kingdom,Standard Room,1,November 2018,Solo traveler, Pillows were to soft for me.,7.5,Good,0,bed,0
United Kingdom,Standard Room,1,November 2018,Couple, Bathroom a bit plain,8.8,Great deal for a Sunday night,0,bathroom,0
United Kingdom,Corner Suite,1,November 2018,Couple, No plug sockets or USB sockets on either side of the bed. Had to plug phones / Apple Watches in to charge in living room area.,8.3,Very Good,0,bed,0
United Kingdom,Corner Suite,1,November 2018,Couple, No plug sockets or USB sockets on either side of the bed. Had to plug phones / Apple Watches in to charge in living room area.,8.3,Very Good,0,location,0
