,Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Positive,Facilities,Predicted
12864,United Kingdom,Standard Room,1,January 2019,Couple, Absolutely filthy - a used bottle of wine still in the room and a towel that was obviously not changed from the previous occupiers of the room and was soiled (we have photos). An expensive place to stay and we expected better cleanliness - it was disgusting to be quite frank.,6.2,Great location and ease of use spoiled by having to stay in a dirty room with unchanged towels,0,food/drink,1
12865,United Kingdom,Standard Room,1,January 2019,Couple, Absolutely filthy - a used bottle of wine still in the room and a towel that was obviously not changed from the previous occupiers of the room and was soiled (we have photos). An expensive place to stay and we expected better cleanliness - it was disgusting to be quite frank.,6.2,Great location and ease of use spoiled by having to stay in a dirty room with unchanged towels,0,bathroom,1
12866,United Kingdom,Standard Room,1,January 2019,Couple, Absolutely filthy - a used bottle of wine still in the room and a towel that was obviously not changed from the previous occupiers of the room and was soiled (we have photos). An expensive place to stay and we expected better cleanliness - it was disgusting to be quite frank.,6.2,Great location and ease of use spoiled by having to stay in a dirty room with unchanged towels,0,price,1
12867,United Kingdom,Standard Room,1,January 2019,Couple, Absolutely filthy - a used bottle of wine still in the room and a towel that was obviously not changed from the previous occupiers of the room and was soiled (we have photos). An expensive place to stay and we expected better cleanliness - it was disgusting to be quite frank.,6.2,Great location and ease of use spoiled by having to stay in a dirty room with unchanged towels,0,location,1
12868,United Kingdom,Superior Room with Runway View,1,December 2018,Couple, For 150 per night would expect more than 2 tea bags and 3 sugars no mini bar fridge was empty,6.7,Expensive thirsty,0,food/drink,1
12869,United Kingdom,Superior Room with Runway View,1,December 2018,Couple, For 150 per night would expect more than 2 tea bags and 3 sugars no mini bar fridge was empty,6.7,Expensive thirsty,0,restaurant,1
12870,United Kingdom,Standard Room,1,December 2018,Solo traveler," I am still waiting for my deposit money to be returned 
Very unhappy 
Still not paid back",6.2,Not happy,0,price,1
12871,United Kingdom,Standard Room,1,January 2019,Couple," The beds were hard and there were dirty (Rude looking) stains on the stool and the room was dusty. We arrived at 8pm there was a lot of room service plates outside of rooms
Which is fine but they were still there at 10am the following morning. - stinking the corridor out. Very unhygienic. 
The shower was bent and flooded the bathroom.
Poor for the amount of money it cost, I’d much rather stay at premier inn for about £100 cheaper!",5.8,Okay,0,bed,0
12872,United Kingdom,Standard Room,1,January 2019,Couple," The beds were hard and there were dirty (Rude looking) stains on the stool and the room was dusty. We arrived at 8pm there was a lot of room service plates outside of rooms
Which is fine but they were still there at 10am the following morning. - stinking the corridor out. Very unhygienic. 
The shower was bent and flooded the bathroom.
Poor for the amount of money it cost, I’d much rather stay at premier inn for about £100 cheaper!",5.8,Okay,0,dirty,0
12873,United Kingdom,Standard Room,1,January 2019,Couple," The beds were hard and there were dirty (Rude looking) stains on the stool and the room was dusty. We arrived at 8pm there was a lot of room service plates outside of rooms
Which is fine but they were still there at 10am the following morning. - stinking the corridor out. Very unhygienic. 
The shower was bent and flooded the bathroom.
Poor for the amount of money it cost, I’d much rather stay at premier inn for about £100 cheaper!",5.8,Okay,0,staff,0
12874,United Kingdom,Standard Room,1,January 2019,Couple," The beds were hard and there were dirty (Rude looking) stains on the stool and the room was dusty. We arrived at 8pm there was a lot of room service plates outside of rooms
Which is fine but they were still there at 10am the following morning. - stinking the corridor out. Very unhygienic. 
The shower was bent and flooded the bathroom.
Poor for the amount of money it cost, I’d much rather stay at premier inn for about £100 cheaper!",5.8,Okay,0,food/drink,0
12875,United Kingdom,Standard Room,1,January 2019,Couple," The beds were hard and there were dirty (Rude looking) stains on the stool and the room was dusty. We arrived at 8pm there was a lot of room service plates outside of rooms
Which is fine but they were still there at 10am the following morning. - stinking the corridor out. Very unhygienic. 
The shower was bent and flooded the bathroom.
Poor for the amount of money it cost, I’d much rather stay at premier inn for about £100 cheaper!",5.8,Okay,0,location,0
12876,United Kingdom,Standard Room,1,January 2019,Couple," The beds were hard and there were dirty (Rude looking) stains on the stool and the room was dusty. We arrived at 8pm there was a lot of room service plates outside of rooms
Which is fine but they were still there at 10am the following morning. - stinking the corridor out. Very unhygienic. 
The shower was bent and flooded the bathroom.
Poor for the amount of money it cost, I’d much rather stay at premier inn for about £100 cheaper!",5.8,Okay,0,bathroom,0
12877,United Kingdom,Standard Room,1,January 2019,Couple," The beds were hard and there were dirty (Rude looking) stains on the stool and the room was dusty. We arrived at 8pm there was a lot of room service plates outside of rooms
Which is fine but they were still there at 10am the following morning. - stinking the corridor out. Very unhygienic. 
The shower was bent and flooded the bathroom.
Poor for the amount of money it cost, I’d much rather stay at premier inn for about £100 cheaper!",5.8,Okay,0,price,0
12878,United States of America,Standard Room,1,January 2019,Couple, Over the course of the two days one or two of the lifts were out of order. This may not sound significant but at times with only one lift operating and travelling with suitcases and hundreds of guests accessing this single lift the wait was extended,7.1,Worth it due to proximity to airport,0,noisiness,0
12879,United Kingdom,Standard Room,1,January 2019,Solo traveler, The room was very hot when I turned off the air-conditioning to try & sleep (as it was very noisy). No biscuits in the room.,7.1,"Friendly staff, positive solo stay.",0,temperature,0
12880,United Kingdom,Standard Room,1,January 2019,Solo traveler, The room was very hot when I turned off the air-conditioning to try & sleep (as it was very noisy). No biscuits in the room.,7.1,"Friendly staff, positive solo stay.",0,bed,0
12881,United Kingdom,Standard Room,1,January 2019,Solo traveler, The room was very hot when I turned off the air-conditioning to try & sleep (as it was very noisy). No biscuits in the room.,7.1,"Friendly staff, positive solo stay.",0,noisiness,0
12882,United Kingdom,Superior Room with Runway View,1,December 2018,Family, Big issue as lifts were not working properly so had to take service elevators which was hardwork with 4 large cases and hand luggage.  View of runway paid extra and had to use binoculars to see it.  TV in room would not switch off so every time we did it turned on again after 5 minutes ... we could not turn it off at a socket as the workings were behind a board.  Complained and told they could have come up an disconnected it for us but then we would have needed it reconnected at 5am when we got up ... no compensation offered.  Underwhelmed at the beginning of our trip.,6.2,Underwhelmed and overall disappointed,0,staff,0
12883,United Kingdom,Superior Room with Runway View,1,December 2018,Family, Big issue as lifts were not working properly so had to take service elevators which was hardwork with 4 large cases and hand luggage.  View of runway paid extra and had to use binoculars to see it.  TV in room would not switch off so every time we did it turned on again after 5 minutes ... we could not turn it off at a socket as the workings were behind a board.  Complained and told they could have come up an disconnected it for us but then we would have needed it reconnected at 5am when we got up ... no compensation offered.  Underwhelmed at the beginning of our trip.,6.2,Underwhelmed and overall disappointed,0,location,0
12884,United Kingdom,Superior Room with Runway View,1,December 2018,Family, Big issue as lifts were not working properly so had to take service elevators which was hardwork with 4 large cases and hand luggage.  View of runway paid extra and had to use binoculars to see it.  TV in room would not switch off so every time we did it turned on again after 5 minutes ... we could not turn it off at a socket as the workings were behind a board.  Complained and told they could have come up an disconnected it for us but then we would have needed it reconnected at 5am when we got up ... no compensation offered.  Underwhelmed at the beginning of our trip.,6.2,Underwhelmed and overall disappointed,0,price,0
12885,United Kingdom,Superior Room with Runway View,1,December 2018,Family, Big issue as lifts were not working properly so had to take service elevators which was hardwork with 4 large cases and hand luggage.  View of runway paid extra and had to use binoculars to see it.  TV in room would not switch off so every time we did it turned on again after 5 minutes ... we could not turn it off at a socket as the workings were behind a board.  Complained and told they could have come up an disconnected it for us but then we would have needed it reconnected at 5am when we got up ... no compensation offered.  Underwhelmed at the beginning of our trip.,6.2,Underwhelmed and overall disappointed,0,tv,0
12886,United Kingdom,Standard Room,1,January 2019,Couple, menu in restaurant really needs a revamp,7.1,"great location, takes all the hassle out of the airport run",0,restaurant,0
12887,United States of America,Standard Room,1,January 2019,Couple," Restaurant experience was awful.
Choice is pretty poor.
Wait staff could not understand our order very well and indeed, brought out wrong items which required correction.
The worst part was that the waiter requested a cash tip when paying the bill, stating that ‘cash tip is better’, this was inappropriate and a bit embarrassing.",7.1,Poor restaurant experience,0,restaurant,0
12888,United States of America,Standard Room,1,January 2019,Couple," Restaurant experience was awful.
Choice is pretty poor.
Wait staff could not understand our order very well and indeed, brought out wrong items which required correction.
The worst part was that the waiter requested a cash tip when paying the bill, stating that ‘cash tip is better’, this was inappropriate and a bit embarrassing.",7.1,Poor restaurant experience,0,staff,0
12889,United States of America,Standard Room,1,January 2019,Couple," Restaurant experience was awful.
Choice is pretty poor.
Wait staff could not understand our order very well and indeed, brought out wrong items which required correction.
The worst part was that the waiter requested a cash tip when paying the bill, stating that ‘cash tip is better’, this was inappropriate and a bit embarrassing.",7.1,Poor restaurant experience,0,price,0
12890,United Kingdom,Standard Room,1,January 2019,Couple, poor standard & overpriced food,7.1,Good,0,price,0
12891,United Kingdom,Standard Room,1,January 2019,Couple, poor standard & overpriced food,7.1,Good,0,food/drink,0
12892,United Kingdom,Superior Room with Runway View,1,December 2018,Couple, Someone opening our room door at 08:20am and then closing it. The afternoon bar staff lady was miserable.,5.8,Okay,0,restaurant,0
12893,United Kingdom,Superior Room with Runway View,1,December 2018,Couple, Someone opening our room door at 08:20am and then closing it. The afternoon bar staff lady was miserable.,5.8,Okay,0,staff,0
12894,United Kingdom,Standard Room,2,January 2019,Couple," Don’t like them taking an extra 50 pounds a day out our bank before we spend it,visited raddison on several occasions and they have never done this before.we used to be able to request a runway view but av made all these rooms superior for which people will have to pay extra.superior room no different to rooms we’ve stayed in previously",5.8,Ok,0,location,1
12895,United Kingdom,Standard Room,2,January 2019,Couple," Don’t like them taking an extra 50 pounds a day out our bank before we spend it,visited raddison on several occasions and they have never done this before.we used to be able to request a runway view but av made all these rooms superior for which people will have to pay extra.superior room no different to rooms we’ve stayed in previously",5.8,Ok,0,price,1
12896,New Zealand,Premium Room,1,January 2019,Couple," Paid for a room with in house movies to find they scrapped the option recently - leaves little to watch
Pizza was a disaster - order wrong, raw dough. Then 15 minutes of trying to get through to someone. Husband had to go to reception. Got replacement for free but took a while & hubbys went cold in the meantime. Took over an hour
When I went to get in bed I found dried blood on the sheets but was too tired to do anything about it",6.2,It all went wrong!,0,price,0
12897,New Zealand,Premium Room,1,January 2019,Couple," Paid for a room with in house movies to find they scrapped the option recently - leaves little to watch
Pizza was a disaster - order wrong, raw dough. Then 15 minutes of trying to get through to someone. Husband had to go to reception. Got replacement for free but took a while & hubbys went cold in the meantime. Took over an hour
When I went to get in bed I found dried blood on the sheets but was too tired to do anything about it",6.2,It all went wrong!,0,staff,0
12898,New Zealand,Premium Room,1,January 2019,Couple," Paid for a room with in house movies to find they scrapped the option recently - leaves little to watch
Pizza was a disaster - order wrong, raw dough. Then 15 minutes of trying to get through to someone. Husband had to go to reception. Got replacement for free but took a while & hubbys went cold in the meantime. Took over an hour
When I went to get in bed I found dried blood on the sheets but was too tired to do anything about it",6.2,It all went wrong!,0,bed,0
12899,United Kingdom,Standard Room,1,December 2018,Couple," The flannels and towels in the bathroom were dirty. They had makeup stains on them and had just been folded back up so they looked clean.
The room service gentleman was so rude. He didn’t speak when delivering our food he just walked into our room put the food down and left instantly",5.8,Okay,0,bathroom,0
12900,United Kingdom,Standard Room,1,December 2018,Couple," The flannels and towels in the bathroom were dirty. They had makeup stains on them and had just been folded back up so they looked clean.
The room service gentleman was so rude. He didn’t speak when delivering our food he just walked into our room put the food down and left instantly",5.8,Okay,0,dirty,0
12901,United Kingdom,Standard Room,1,December 2018,Couple," The flannels and towels in the bathroom were dirty. They had makeup stains on them and had just been folded back up so they looked clean.
The room service gentleman was so rude. He didn’t speak when delivering our food he just walked into our room put the food down and left instantly",5.8,Okay,0,staff,0
12902,United Kingdom,Standard Room,1,December 2018,Couple," The flannels and towels in the bathroom were dirty. They had makeup stains on them and had just been folded back up so they looked clean.
The room service gentleman was so rude. He didn’t speak when delivering our food he just walked into our room put the food down and left instantly",5.8,Okay,0,food/drink,0
12903,Germany,Standard Room,1,December 2018,Couple," The price was too high for what it was and reception was like a train station.
I would never stay again for the price we paid.
Also the menu in the bar was dirty and old and the bar keeper not friendly, so we went into our rooms instead.",5.4,Fair,0,price,0
12904,Germany,Standard Room,1,December 2018,Couple," The price was too high for what it was and reception was like a train station.
I would never stay again for the price we paid.
Also the menu in the bar was dirty and old and the bar keeper not friendly, so we went into our rooms instead.",5.4,Fair,0,staff,0
12905,Germany,Standard Room,1,December 2018,Couple," The price was too high for what it was and reception was like a train station.
I would never stay again for the price we paid.
Also the menu in the bar was dirty and old and the bar keeper not friendly, so we went into our rooms instead.",5.4,Fair,0,restaurant,0
12906,Germany,Standard Room,1,December 2018,Couple," The price was too high for what it was and reception was like a train station.
I would never stay again for the price we paid.
Also the menu in the bar was dirty and old and the bar keeper not friendly, so we went into our rooms instead.",5.4,Fair,0,dirty,0
12907,United Kingdom,Standard Room,1,January 2019,Couple, Drinks were an unreasonable price particularly the G& Ts!,7.1,Worked well for what was requested & required.,0,food/drink,0
12908,United Kingdom,Standard Room,1,January 2019,Couple, Drinks were an unreasonable price particularly the G& Ts!,7.1,Worked well for what was requested & required.,0,price,0
12909,United Kingdom,Superior Room with Runway View,1,December 2018,Couple," The pool and so called spa facilities are small, dated and in need of an upgrade.
The pillows were too soft, even with 2, they just crumbled into nothing. However, the bed was extra firm. Not a great nights sleep before a 6am flight 
Lifts were dodgy. One is out of order... to be fixed by June 2019. I'm sure someone could fix it before then.",7.1,It was ok,0,fitness,0
12910,United Kingdom,Superior Room with Runway View,1,December 2018,Couple," The pool and so called spa facilities are small, dated and in need of an upgrade.
The pillows were too soft, even with 2, they just crumbled into nothing. However, the bed was extra firm. Not a great nights sleep before a 6am flight 
Lifts were dodgy. One is out of order... to be fixed by June 2019. I'm sure someone could fix it before then.",7.1,It was ok,0,bed,0
12911,United Kingdom,Standard Room,1,December 2018,Family, Rubbish shower and it’s quicker by bus to T3 than to walk....which is not what I was told.,6.7,Not the best airport hotel.,0,bathroom,1
12912,United Kingdom,Standard Room,1,December 2018,Solo traveler, The room looked tired the wash basin tap was loose and the floor didn’t look clean. There was no bottled water and no pen. Standards are slipping.,6.7,Unlikely to stay there again,0,dirty,0
12913,United Kingdom,Standard Room,1,December 2018,Solo traveler, The room looked tired the wash basin tap was loose and the floor didn’t look clean. There was no bottled water and no pen. Standards are slipping.,6.7,Unlikely to stay there again,0,food/drink,0
12914,United Kingdom,Standard Room,1,December 2018,Solo traveler, The room looked tired the wash basin tap was loose and the floor didn’t look clean. There was no bottled water and no pen. Standards are slipping.,6.7,Unlikely to stay there again,0,bathroom,0
12915,United Kingdom,Standard Room,1,December 2018,Couple," Reception staff not particularly friendly or cordial - may aswell be served by work experience person.
Pool  just a rectangle and not inviting area",6.7,Very near to destination,0,staff,0
12916,United Kingdom,Standard Room,1,December 2018,Couple," Reception staff not particularly friendly or cordial - may aswell be served by work experience person.
Pool  just a rectangle and not inviting area",6.7,Very near to destination,0,fitness,0
12917,United Kingdom,Standard Room,1,December 2018,Couple," Reception staff not particularly friendly or cordial - may aswell be served by work experience person.
Pool  just a rectangle and not inviting area",6.7,Very near to destination,0,location,0
12918,Turkey,Superior Room with Runway View,1,December 2018,Solo traveler," Room and corridors are smelling bad. Breakfast was soo poor, below expectation. The hotel is expensive compared to its facilities and comfort.",5.0,Average.,0,food/drink,0
12919,Turkey,Superior Room with Runway View,1,December 2018,Solo traveler," Room and corridors are smelling bad. Breakfast was soo poor, below expectation. The hotel is expensive compared to its facilities and comfort.",5.0,Average.,0,price,0
12920,Turkey,Superior Room with Runway View,1,December 2018,Solo traveler," Room and corridors are smelling bad. Breakfast was soo poor, below expectation. The hotel is expensive compared to its facilities and comfort.",5.0,Average.,0,comfort,0
12921,United Kingdom,Standard Room,1,December 2018,Solo traveler," When I was in my my room a couple of strangers walked in on me ! , turned out that the reception gave them a key to my room instead of an empty room next to mine . Really disappointed I thought it was much more better than this",6.2,Pleasant,0,staff,0
12922,United Kingdom,Standard Room,1,December 2018,Couple," Restaurant service 
Reception service 
Shower pressure 
Mattress",7.1,Total disaster,0,restaurant,0
12923,United Kingdom,Standard Room,1,December 2018,Couple," Restaurant service 
Reception service 
Shower pressure 
Mattress",7.1,Total disaster,0,staff,0
12924,United Kingdom,Standard Room,1,December 2018,Couple," Restaurant service 
Reception service 
Shower pressure 
Mattress",7.1,Total disaster,0,bathroom,0
12925,United Kingdom,Standard Room,1,December 2018,Couple," Restaurant service 
Reception service 
Shower pressure 
Mattress",7.1,Total disaster,0,bed,0
12926,United Kingdom,Family Room,1,December 2018,Family, Very expensive for what you get.,7.1,Fine but expensive.,0,price,0
12927,United Kingdom,Standard Room,1,December 2018,Couple," Reception did not have our paid booking on thier system, luckily I had paper confirmation. Tried to have a lie in after a long flight and drilling was going on next door . Pawn star cocktails were on the drinks menu but they did not have the ingredients to make one. The pillows were rock hard",7.1,Poor,0,staff,0
12928,United Kingdom,Standard Room,1,December 2018,Couple," Reception did not have our paid booking on thier system, luckily I had paper confirmation. Tried to have a lie in after a long flight and drilling was going on next door . Pawn star cocktails were on the drinks menu but they did not have the ingredients to make one. The pillows were rock hard",7.1,Poor,0,price,0
12929,United Kingdom,Standard Room,1,December 2018,Couple," Reception did not have our paid booking on thier system, luckily I had paper confirmation. Tried to have a lie in after a long flight and drilling was going on next door . Pawn star cocktails were on the drinks menu but they did not have the ingredients to make one. The pillows were rock hard",7.1,Poor,0,bed,0
12930,United Kingdom,Standard Room,1,December 2018,Couple," Reception did not have our paid booking on thier system, luckily I had paper confirmation. Tried to have a lie in after a long flight and drilling was going on next door . Pawn star cocktails were on the drinks menu but they did not have the ingredients to make one. The pillows were rock hard",7.1,Poor,0,food/drink,0
12931,United Kingdom,Standard Room,1,December 2018,Couple," Reception did not have our paid booking on thier system, luckily I had paper confirmation. Tried to have a lie in after a long flight and drilling was going on next door . Pawn star cocktails were on the drinks menu but they did not have the ingredients to make one. The pillows were rock hard",7.1,Poor,0,restaurant,0
12932,United Kingdom,Standard Room,1,December 2018,Couple," Room could have been cleaner. Dusty light fittings and floor of bathroom not very clean with stains, dust from previous guest’s chocolate drink. Mattress didn’t smell very good but was comfy as were the pillows. We have used the hotel twice before and felt it was not as clean as previously.
For the price, and bearing in mind that people like us arrive late at night, a welcoming pack of biscuits to go with the cuppa would be nice. Expensive hotel for what it provides, but obviously it is convenient.However we are likely to take a taxi somewhere else next time.",5.8,A bit disappointing .,0,dirty,1
12933,United Kingdom,Standard Room,1,December 2018,Couple," Room could have been cleaner. Dusty light fittings and floor of bathroom not very clean with stains, dust from previous guest’s chocolate drink. Mattress didn’t smell very good but was comfy as were the pillows. We have used the hotel twice before and felt it was not as clean as previously.
For the price, and bearing in mind that people like us arrive late at night, a welcoming pack of biscuits to go with the cuppa would be nice. Expensive hotel for what it provides, but obviously it is convenient.However we are likely to take a taxi somewhere else next time.",5.8,A bit disappointing .,0,bathroom,1
12934,United Kingdom,Standard Room,1,December 2018,Couple," Room could have been cleaner. Dusty light fittings and floor of bathroom not very clean with stains, dust from previous guest’s chocolate drink. Mattress didn’t smell very good but was comfy as were the pillows. We have used the hotel twice before and felt it was not as clean as previously.
For the price, and bearing in mind that people like us arrive late at night, a welcoming pack of biscuits to go with the cuppa would be nice. Expensive hotel for what it provides, but obviously it is convenient.However we are likely to take a taxi somewhere else next time.",5.8,A bit disappointing .,0,food/drink,1
12935,United Kingdom,Standard Room,1,December 2018,Couple," Room could have been cleaner. Dusty light fittings and floor of bathroom not very clean with stains, dust from previous guest’s chocolate drink. Mattress didn’t smell very good but was comfy as were the pillows. We have used the hotel twice before and felt it was not as clean as previously.
For the price, and bearing in mind that people like us arrive late at night, a welcoming pack of biscuits to go with the cuppa would be nice. Expensive hotel for what it provides, but obviously it is convenient.However we are likely to take a taxi somewhere else next time.",5.8,A bit disappointing .,0,bed,1
12936,United Kingdom,Standard Room,1,December 2018,Couple," Room could have been cleaner. Dusty light fittings and floor of bathroom not very clean with stains, dust from previous guest’s chocolate drink. Mattress didn’t smell very good but was comfy as were the pillows. We have used the hotel twice before and felt it was not as clean as previously.
For the price, and bearing in mind that people like us arrive late at night, a welcoming pack of biscuits to go with the cuppa would be nice. Expensive hotel for what it provides, but obviously it is convenient.However we are likely to take a taxi somewhere else next time.",5.8,A bit disappointing .,0,comfort,1
12937,United Kingdom,Standard Room,1,December 2018,Couple," Room could have been cleaner. Dusty light fittings and floor of bathroom not very clean with stains, dust from previous guest’s chocolate drink. Mattress didn’t smell very good but was comfy as were the pillows. We have used the hotel twice before and felt it was not as clean as previously.
For the price, and bearing in mind that people like us arrive late at night, a welcoming pack of biscuits to go with the cuppa would be nice. Expensive hotel for what it provides, but obviously it is convenient.However we are likely to take a taxi somewhere else next time.",5.8,A bit disappointing .,0,price,1
12938,United Kingdom,Standard Room,1,November 2018,Couple, Service at bar,6.2,"Location excellent food to expensive, bar staff could learn customer service",0,staff,0
12939,United Kingdom,Standard Room,1,November 2018,Couple, Service at bar,6.2,"Location excellent food to expensive, bar staff could learn customer service",0,restaurant,0
12940,United Kingdom,Standard Room,1,December 2018,Couple, Very poor signage on entry ..why  have an unmanned business check in desk downstairs?? Eventually discovered that we and several other guests had to take lift to level 3 for reception.,7.1,Good,0,bathroom,1
12941,United Kingdom,Standard Room,1,December 2018,Couple, Very poor signage on entry ..why  have an unmanned business check in desk downstairs?? Eventually discovered that we and several other guests had to take lift to level 3 for reception.,7.1,Good,0,staff,1
12942,United Arab Emirates,Superior Room with Runway View,1,December 2018,Couple, Bar food quality poor.,6.2,Pleasant,0,restaurant,0
12943,United Arab Emirates,Superior Room with Runway View,1,December 2018,Couple, Bar food quality poor.,6.2,Pleasant,0,food/drink,0
12944,United Kingdom,Executive Room with Lounge Access,1,December 2018,Solo traveler," Food in lounge inedible! Bed had stains on duvet, I didn’t get my alarm call and my 📺 didn’t work!",5.8,I only stay here because of the convenience- there is absolutely no other reason!,0,food/drink,0
12945,United Kingdom,Executive Room with Lounge Access,1,December 2018,Solo traveler," Food in lounge inedible! Bed had stains on duvet, I didn’t get my alarm call and my 📺 didn’t work!",5.8,I only stay here because of the convenience- there is absolutely no other reason!,0,bed,0
12946,Poland,Premium Room with Runway View,1,December 2018,Solo traveler, The breakfast was not ready in the morning.,5.0,Fair,0,food/drink,0
12947,United Kingdom,Superior Room with Runway View,1,December 2018,Couple, Bed was uncomfortable didn’t sleep well enough for long haul the next day,6.2,Pleasant,0,bed,0
12948,United Kingdom,Superior Room with Runway View,1,December 2018,Couple," A lot of the advertised info wasn't available. TV didn't work properly and movie adverts kept popping up on our screen that we couldn't access. Mentioned this at reception and were told that they didn't offer movies anymore and we could just 'Chromecast' from our own devices. No apologies for the confusion, no explanation on how to this, no consideration of whether we had the possibility of doing this. Room had minimal considering cost and fact we couldn't really go anywhere but hotel. Went to bar for some overpriced chips but they forgot about them, meaning they arrived cold, half an hour later. The only real reason to stay here is for the convenience when you have an early flight. Not great.",6.2,"Worth it if you willing to take a hit for location, otherwise don't bother.",0,tv,0
12949,United Kingdom,Superior Room with Runway View,1,December 2018,Couple," A lot of the advertised info wasn't available. TV didn't work properly and movie adverts kept popping up on our screen that we couldn't access. Mentioned this at reception and were told that they didn't offer movies anymore and we could just 'Chromecast' from our own devices. No apologies for the confusion, no explanation on how to this, no consideration of whether we had the possibility of doing this. Room had minimal considering cost and fact we couldn't really go anywhere but hotel. Went to bar for some overpriced chips but they forgot about them, meaning they arrived cold, half an hour later. The only real reason to stay here is for the convenience when you have an early flight. Not great.",6.2,"Worth it if you willing to take a hit for location, otherwise don't bother.",0,staff,0
12950,United Kingdom,Superior Room with Runway View,1,December 2018,Couple," A lot of the advertised info wasn't available. TV didn't work properly and movie adverts kept popping up on our screen that we couldn't access. Mentioned this at reception and were told that they didn't offer movies anymore and we could just 'Chromecast' from our own devices. No apologies for the confusion, no explanation on how to this, no consideration of whether we had the possibility of doing this. Room had minimal considering cost and fact we couldn't really go anywhere but hotel. Went to bar for some overpriced chips but they forgot about them, meaning they arrived cold, half an hour later. The only real reason to stay here is for the convenience when you have an early flight. Not great.",6.2,"Worth it if you willing to take a hit for location, otherwise don't bother.",0,restaurant,0
12951,United Kingdom,Superior Room with Runway View,1,December 2018,Couple," A lot of the advertised info wasn't available. TV didn't work properly and movie adverts kept popping up on our screen that we couldn't access. Mentioned this at reception and were told that they didn't offer movies anymore and we could just 'Chromecast' from our own devices. No apologies for the confusion, no explanation on how to this, no consideration of whether we had the possibility of doing this. Room had minimal considering cost and fact we couldn't really go anywhere but hotel. Went to bar for some overpriced chips but they forgot about them, meaning they arrived cold, half an hour later. The only real reason to stay here is for the convenience when you have an early flight. Not great.",6.2,"Worth it if you willing to take a hit for location, otherwise don't bother.",0,price,0
12952,United Kingdom,Superior Room with Runway View,1,December 2018,Couple," A lot of the advertised info wasn't available. TV didn't work properly and movie adverts kept popping up on our screen that we couldn't access. Mentioned this at reception and were told that they didn't offer movies anymore and we could just 'Chromecast' from our own devices. No apologies for the confusion, no explanation on how to this, no consideration of whether we had the possibility of doing this. Room had minimal considering cost and fact we couldn't really go anywhere but hotel. Went to bar for some overpriced chips but they forgot about them, meaning they arrived cold, half an hour later. The only real reason to stay here is for the convenience when you have an early flight. Not great.",6.2,"Worth it if you willing to take a hit for location, otherwise don't bother.",0,comfort,0
12953,United Kingdom,Standard Room,1,December 2018,Family," No complimentary bottled water in the room which was disappointing as charged 2.90 at the bar , never known a hotel of this reputation or standard not have bitter water",7.1,Convenient,0,price,0
12954,United Kingdom,Standard Room,1,December 2018,Family," No complimentary bottled water in the room which was disappointing as charged 2.90 at the bar , never known a hotel of this reputation or standard not have bitter water",7.1,Convenient,0,food/drink,0
12955,United Kingdom,Standard Room,1,December 2018,Family," No complimentary bottled water in the room which was disappointing as charged 2.90 at the bar , never known a hotel of this reputation or standard not have bitter water",7.1,Convenient,0,bathroom,0
12956,United Kingdom,Standard Room,1,December 2018,Family," No complimentary bottled water in the room which was disappointing as charged 2.90 at the bar , never known a hotel of this reputation or standard not have bitter water",7.1,Convenient,0,dirty,0
12957,United Kingdom,Standard Room,1,December 2018,Family," No complimentary bottled water in the room which was disappointing as charged 2.90 at the bar , never known a hotel of this reputation or standard not have bitter water",7.1,Convenient,0,restaurant,0
12958,Cyprus,Standard Room,1,December 2018,Couple," Expensive dining. 
Expected a better shower for £135/ night.",7.1,Good,0,price,0
12959,Cyprus,Standard Room,1,December 2018,Couple," Expensive dining. 
Expected a better shower for £135/ night.",7.1,Good,0,restaurant,0
12960,Cyprus,Standard Room,1,December 2018,Couple," Expensive dining. 
Expected a better shower for £135/ night.",7.1,Good,0,bathroom,0
12961,United Kingdom,Superior Room with Runway View,1,November 2018,Couple, paid for a runway view room   --was given a carpark view...promised refund by staff but did not materialise.,5.4,Disappointed indeed1,0,price,0
12962,United Kingdom,Superior Room with Runway View,1,November 2018,Couple, paid for a runway view room   --was given a carpark view...promised refund by staff but did not materialise.,5.4,Disappointed indeed1,0,location,0
12963,United Kingdom,Superior Room with Runway View,1,November 2018,Couple, paid for a runway view room   --was given a carpark view...promised refund by staff but did not materialise.,5.4,Disappointed indeed1,0,staff,0
12964,Turkey,Standard Room,1,December 2018,Solo traveler, dirty mugs in the room dirty bathroom,5.4,Fair,0,dirty,0
12965,Turkey,Standard Room,1,December 2018,Solo traveler, dirty mugs in the room dirty bathroom,5.4,Fair,0,bathroom,0
12966,United Kingdom,Suite with Runway View,1,December 2018,Couple," The TV in both suites kept rebooting and turning itself on. This effectively meant the screen was lit all night resulting in disturbed sleep for all of us. I phoned housekeeping/ reception to complain. The response was they were new TV’s and were still ‘configuring’ ... what rubbish. Also told to unplug. This was not possible as tv was hard wired into the wall. The most basic function of any hotel is to provide an environment that allows for a good nights rest. The inability of the TV’s to be switched off, resulting in the room being lit up all night ensured this could not happen. We paid £600 for 2 suites for 1 night, for a celebration of my daughters return from 6 months back packing. Unfortunately the night was marred by the problem I have outlined.",6.2,dreadful!,0,tv,0
