Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Positive,Facilities,Predicted
Romania,Twin Room,2,September 2019,Solo traveler," To be fair, the riverside view is very pretty, but not as dramatic as the photos suggest. As a photographer I can understand why. :-) That being said, this hotel would still be my first choice in Wrocław regardless of the room view.",10.0,Exceptional,0,location,1
United States of America,Double Room,5,August 2019,Couple," No power outlets near the bed, needed to get under the table in order to plug chargers, no way to place a phone near the bed when it's charging.",8.0,Good place to stay if you visiting Google Wroclaw.,0,location,1
United States of America,Double Room,5,August 2019,Couple," No power outlets near the bed, needed to get under the table in order to plug chargers, no way to place a phone near the bed when it's charging.",8.0,Good place to stay if you visiting Google Wroclaw.,0,bed,0
Germany,Double Room,1,August 2019,Group, Parking lot is too expensive,10.0,Exceptional,0,parking,0
Germany,Double Room,1,August 2019,Group, Parking lot is too expensive,10.0,Exceptional,0,price,0
Czech Republic,Twin Room,1,July 2019,Solo traveler, Too soft bed. I can not sleep,9.2,Wonderful,0,bed,0
Malta,Twin Room,2,June 2019,Family, Breakfast could be better,7.5,Good,0,food/drink,0
Czech Republic,Double Room,1,July 2019,Family, You have to pay for baby crib,9.6,Great hotel in an ideal location to visit Wroclaw,0,price,0
Czech Republic,Double Room,1,July 2019,Family, You have to pay for baby crib,9.6,Great hotel in an ideal location to visit Wroclaw,0,bed,0
United Kingdom,Double Room,1,June 2019,Couple, Breakfast and parking a bit pricey,9.6,Great hotel for lovely city break,0,food/drink,0
United Kingdom,Double Room,1,June 2019,Couple, Breakfast and parking a bit pricey,9.6,Great hotel for lovely city break,0,parking,0
United Kingdom,Double Room,1,June 2019,Couple, Breakfast and parking a bit pricey,9.6,Great hotel for lovely city break,0,price,0
United Kingdom,Twin Room,1,July 2019,Solo traveler, Staff didn't understand me as I am Scottish but got there.,9.2,Wonderful,0,staff,1
Ukraine,Double Room,4,June 2019,Family, The air condition was always turn on when we return after walk. We stayed with child and did not want to turn it on.,8.3,Very Good,0,temperature,1
Canada,Double Room,1,June 2019,Family, Soap dispenser to hard to squeeze and no face cloths.,7.5,Good,0,tv,0
United Kingdom,Twin Room,1,June 2019,Couple," Price, lack of toothpaste and toothbrush",7.9,Good,0,price,0
Netherlands,Double Room,2,June 2019,Couple," Walking along the river was noisy and full of drunk, young people. We didn't really have time to explore more. We decided to have a drink at the hotel bar, which was really nice.",9.6,Exceptional,0,noisiness,0
Netherlands,Double Room,2,June 2019,Couple," Walking along the river was noisy and full of drunk, young people. We didn't really have time to explore more. We decided to have a drink at the hotel bar, which was really nice.",9.6,Exceptional,0,food/drink,0
Netherlands,Double Room,2,June 2019,Couple," Walking along the river was noisy and full of drunk, young people. We didn't really have time to explore more. We decided to have a drink at the hotel bar, which was really nice.",9.6,Exceptional,0,restaurant,1
United Kingdom,Twin Room,3,June 2019,Group," Ran out of shower gel in the shower. Probably need to check and refill everyday
Our room had a view of a busy road and factory, would have been much nicer to get the river view and old town",7.9,"Very pleasant short stay, Close to old Town we walked everyday to restaurants across the river",0,bathroom,1
United Kingdom,Twin Room,3,June 2019,Group," Ran out of shower gel in the shower. Probably need to check and refill everyday
Our room had a view of a busy road and factory, would have been much nicer to get the river view and old town",7.9,"Very pleasant short stay, Close to old Town we walked everyday to restaurants across the river",0,location,0
United Kingdom,Double Room,4,June 2019,Couple, Price of breakfast,9.2,Wonderful,0,price,0
United Kingdom,Double Room,4,June 2019,Couple, Price of breakfast,9.2,Wonderful,0,food/drink,1
Canada,Single Room,2,May 2019,Solo traveler, Wi-Fi is very hit and miss in the rooms,9.6,Exceptional,0,internet,0
Austria,Double Room,1,May 2019,Couple, The hotel room and staff were too good to say any complaint.,10.0,Exceptional,0,staff,1
Ireland,Twin Room,2,May 2019,Family," Had dinner in restaurant first night meal was lovely very enjoyable, but charged for bottled water  would not give us tap water when asked even though it was no problem to get it in other restaurants",10.0,Exceptional,0,food/drink,1
Ireland,Twin Room,2,May 2019,Family," Had dinner in restaurant first night meal was lovely very enjoyable, but charged for bottled water  would not give us tap water when asked even though it was no problem to get it in other restaurants",10.0,Exceptional,0,restaurant,1
Ireland,Twin Room,2,May 2019,Family," Had dinner in restaurant first night meal was lovely very enjoyable, but charged for bottled water  would not give us tap water when asked even though it was no problem to get it in other restaurants",10.0,Exceptional,0,bathroom,1
Ireland,Twin Room,2,May 2019,Family," Had dinner in restaurant first night meal was lovely very enjoyable, but charged for bottled water  would not give us tap water when asked even though it was no problem to get it in other restaurants",10.0,Exceptional,0,dirty,0
United Kingdom,Double Room,3,March 2019,Couple, We thought there would be a gym as the description said fitness suite.,8.8,Great location to explore the city and good clean rooms.,0,fitness,0
United Arab Emirates,Twin Room,1,March 2019,Group, Sigle bed very narrow aprox.80cm,7.9,Good,0,bed,0
United Kingdom,Double Room,1,February 2019,Solo traveler," A little tired/old fashioned in places, but renovation underway",7.9,Good,0,location,0
United Kingdom,Single Room,1,February 2019,Solo traveler, The quality of the restaurant food and breakfast was average.,7.5,"Nice staff and good location, average restaurant.",0,restaurant,0
United Kingdom,Single Room,1,February 2019,Solo traveler, The quality of the restaurant food and breakfast was average.,7.5,"Nice staff and good location, average restaurant.",0,food/drink,0
Ireland,Twin Room,3,December 2018,Group," Bar area in lobby, not welcoming
Service in restaurant in evening",8.8,Christmas Market,0,restaurant,0
Ireland,Twin Room,3,December 2018,Group," Bar area in lobby, not welcoming
Service in restaurant in evening",8.8,Christmas Market,0,location,0
Ireland,Twin Room,3,December 2018,Group," Bar area in lobby, not welcoming
Service in restaurant in evening",8.8,Christmas Market,0,staff,0
Israel,Double Room,2,December 2018,Couple, The wellness center is far from expected.,9.6,Great value for money in great location!,0,fitness,0
Israel,Double Room,2,December 2018,Couple, The wellness center is far from expected.,9.6,Great value for money in great location!,0,location,1
Puerto Rico,Apartment,1,December 2018,Group," 1. The attendant didn't explain to me wifi password, check out, breakfast, etc. I had to ask for everything. 
2. There's only one small trash can away from the toilet or the room area.
3. Not enough places to connect electronical devices.",9.6,Exceptional,0,internet,1
Puerto Rico,Apartment,1,December 2018,Group," 1. The attendant didn't explain to me wifi password, check out, breakfast, etc. I had to ask for everything. 
2. There's only one small trash can away from the toilet or the room area.
3. Not enough places to connect electronical devices.",9.6,Exceptional,0,food/drink,1
Puerto Rico,Apartment,1,December 2018,Group," 1. The attendant didn't explain to me wifi password, check out, breakfast, etc. I had to ask for everything. 
2. There's only one small trash can away from the toilet or the room area.
3. Not enough places to connect electronical devices.",9.6,Exceptional,0,bathroom,1
Puerto Rico,Apartment,1,December 2018,Group," 1. The attendant didn't explain to me wifi password, check out, breakfast, etc. I had to ask for everything. 
2. There's only one small trash can away from the toilet or the room area.
3. Not enough places to connect electronical devices.",9.6,Exceptional,0,location,0
United Kingdom,Twin Room,2,November 2018,Group," Nothing could have been improved. Hotel, staff & location were incredible.",10.0,Extremely impressed!,0,staff,0
United Kingdom,Twin Room,2,November 2018,Group," Nothing could have been improved. Hotel, staff & location were incredible.",10.0,Extremely impressed!,0,location,1
United Kingdom,Double Room,1,October 2018,Couple, Very disappointed with the hideous room design and the fact you cannot open the window to let some fresh air in. Ongoing work and scaffolding outside my window.,7.5,So last century design,0,temperature,1
United Kingdom,Double Room,1,October 2018,Couple, Very disappointed with the hideous room design and the fact you cannot open the window to let some fresh air in. Ongoing work and scaffolding outside my window.,7.5,So last century design,0,location,0
United Kingdom,Single Room,1,October 2018,Solo traveler," Couldn't change TV information guide from Polish to English and therefore could not access wifi.
Breakfast buffet had cold non crispy bacon and therefore not as described on the place menu.",8.3,Value for money,0,tv,0
United Kingdom,Single Room,1,October 2018,Solo traveler," Couldn't change TV information guide from Polish to English and therefore could not access wifi.
Breakfast buffet had cold non crispy bacon and therefore not as described on the place menu.",8.3,Value for money,0,internet,0
United Kingdom,Single Room,1,October 2018,Solo traveler," Couldn't change TV information guide from Polish to English and therefore could not access wifi.
Breakfast buffet had cold non crispy bacon and therefore not as described on the place menu.",8.3,Value for money,0,food/drink,0
United Kingdom,Single Room,1,October 2018,Solo traveler," Couldn't change TV information guide from Polish to English and therefore could not access wifi.
Breakfast buffet had cold non crispy bacon and therefore not as described on the place menu.",8.3,Value for money,0,location,0
United Kingdom,Single Room,1,October 2018,Solo traveler," Couldn't change TV information guide from Polish to English and therefore could not access wifi.
Breakfast buffet had cold non crispy bacon and therefore not as described on the place menu.",8.3,Value for money,0,restaurant,0
Germany,Double Room,1,October 2018,Couple, If I have to name something - some details of the furniture and for example the water heater need renovation.,9.2,Wonderful,0,bathroom,0
Germany,Double Room,1,October 2018,Couple, If I have to name something - some details of the furniture and for example the water heater need renovation.,9.2,Wonderful,0,dirty,0
Germany,Double Room,1,October 2018,Couple, If I have to name something - some details of the furniture and for example the water heater need renovation.,9.2,Wonderful,0,temperature,0
United Kingdom,Double Room,1,August 2018,Family, A little dated and bathroom had some mould. Everything else was very good.,8.8,"Dated, but lovely hotel, good for families with young children",0,bathroom,0
Switzerland,Single Room,3,August 2018,Solo traveler," The wifi could have been better, but Wroclaw offers a nice city and especially the region around the river and the university invite for more than staying in the room surfing the web... ;-)",9.2,"Great place for a business travel, would chose this place again if I needed to come to Wroclaw again",0,internet,0
Switzerland,Single Room,3,August 2018,Solo traveler," The wifi could have been better, but Wroclaw offers a nice city and especially the region around the river and the university invite for more than staying in the room surfing the web... ;-)",9.2,"Great place for a business travel, would chose this place again if I needed to come to Wroclaw again",0,location,0
Switzerland,Twin Room,1,August 2018,Group," Very basic furniture in the room, no bathrobe (although there is a sauna) and no gym (although the hotel claims to be 4 stars).
First time in my life I saw a seal on the minibar :D Seriously? In the 4 star hotel?",7.5,Nice hotel in a great location!,0,fitness,0
Switzerland,Double Room,3,August 2018,Couple, Old decor in the rooms.  Stale smell.,7.9,Good,0,comfort,1
Austria,Twin Room,1,July 2018,Solo traveler," Spa is very small and contains a very small Sauna, few showers and a tiny relaxing room-no pool or other facilities. No bathrobes in room or spa, so you have to get there in normal clothes. Treatments are available, but don´t know how they are. Spa lady was very friendly and kind.",7.5,Good,0,fitness,1
Austria,Twin Room,1,July 2018,Solo traveler," Spa is very small and contains a very small Sauna, few showers and a tiny relaxing room-no pool or other facilities. No bathrobes in room or spa, so you have to get there in normal clothes. Treatments are available, but don´t know how they are. Spa lady was very friendly and kind.",7.5,Good,0,bathroom,1
Austria,Twin Room,1,July 2018,Solo traveler," Spa is very small and contains a very small Sauna, few showers and a tiny relaxing room-no pool or other facilities. No bathrobes in room or spa, so you have to get there in normal clothes. Treatments are available, but don´t know how they are. Spa lady was very friendly and kind.",7.5,Good,0,staff,0
Australia,Twin Room,1,October 2020,Couple," Check in process at the reception was very slow with a long queue. 
Only after I complained the second person was provided. Parking costs 60 zloty per day.",7.0,Reception staff need to improve their efficiency,0,staff,0
Australia,Twin Room,1,October 2020,Couple," Check in process at the reception was very slow with a long queue. 
Only after I complained the second person was provided. Parking costs 60 zloty per day.",7.0,Reception staff need to improve their efficiency,0,parking,0
Belgium,Double Room Plus River View,3,September 2020,Couple," They should take care of little things when you ask. Sink leaking, safe not working, door hanging and not locking. After the wifi pass didn't work, I didn't bother anymore going to reception and just used tethering.",7.0,Solid stay,0,internet,0
Belgium,Double Room Plus River View,3,September 2020,Couple," They should take care of little things when you ask. Sink leaking, safe not working, door hanging and not locking. After the wifi pass didn't work, I didn't bother anymore going to reception and just used tethering.",7.0,Solid stay,0,staff,0
Poland,Twin Room,1,August 2020,Couple," For this price I would expect breakfast, which was extra paid (as well as parking for guests)",7.0,Great location,0,price,0
Poland,Twin Room,1,August 2020,Couple," For this price I would expect breakfast, which was extra paid (as well as parking for guests)",7.0,Great location,0,food/drink,0
Poland,Twin Room,1,August 2020,Couple," For this price I would expect breakfast, which was extra paid (as well as parking for guests)",7.0,Great location,0,parking,1
Sweden,Double Room,1,July 2020,Couple, This hotel boasts with 4 **** Stars..... Nothing cools be more untrue !  Theselius stars were provanalys ratens in the 1990-ies . Lobby and restaurant looked nice and modern and the hotel is located next to the river.  Our room was duett! Spiderweb Haninge from the bedlamps. The minibar was broken and it was full of water and mould. Horrible Actually! All furniture were dates and worn out. The beds passet their prime decades ago. The toiletseat was loose and there were cracks in the mirror. We checken out one day earlier than planned .  This hotel did certainly not live up to the four star rating !,1.0,Never again,0,restaurant,1
Sweden,Double Room,1,July 2020,Couple, This hotel boasts with 4 **** Stars..... Nothing cools be more untrue !  Theselius stars were provanalys ratens in the 1990-ies . Lobby and restaurant looked nice and modern and the hotel is located next to the river.  Our room was duett! Spiderweb Haninge from the bedlamps. The minibar was broken and it was full of water and mould. Horrible Actually! All furniture were dates and worn out. The beds passet their prime decades ago. The toiletseat was loose and there were cracks in the mirror. We checken out one day earlier than planned .  This hotel did certainly not live up to the four star rating !,1.0,Never again,0,comfort,1
Sweden,Double Room,1,July 2020,Couple, This hotel boasts with 4 **** Stars..... Nothing cools be more untrue !  Theselius stars were provanalys ratens in the 1990-ies . Lobby and restaurant looked nice and modern and the hotel is located next to the river.  Our room was duett! Spiderweb Haninge from the bedlamps. The minibar was broken and it was full of water and mould. Horrible Actually! All furniture were dates and worn out. The beds passet their prime decades ago. The toiletseat was loose and there were cracks in the mirror. We checken out one day earlier than planned .  This hotel did certainly not live up to the four star rating !,1.0,Never again,0,location,1
Sweden,Double Room,1,July 2020,Couple, This hotel boasts with 4 **** Stars..... Nothing cools be more untrue !  Theselius stars were provanalys ratens in the 1990-ies . Lobby and restaurant looked nice and modern and the hotel is located next to the river.  Our room was duett! Spiderweb Haninge from the bedlamps. The minibar was broken and it was full of water and mould. Horrible Actually! All furniture were dates and worn out. The beds passet their prime decades ago. The toiletseat was loose and there were cracks in the mirror. We checken out one day earlier than planned .  This hotel did certainly not live up to the four star rating !,1.0,Never again,0,bathroom,1
Sweden,Double Room,1,July 2020,Couple, This hotel boasts with 4 **** Stars..... Nothing cools be more untrue !  Theselius stars were provanalys ratens in the 1990-ies . Lobby and restaurant looked nice and modern and the hotel is located next to the river.  Our room was duett! Spiderweb Haninge from the bedlamps. The minibar was broken and it was full of water and mould. Horrible Actually! All furniture were dates and worn out. The beds passet their prime decades ago. The toiletseat was loose and there were cracks in the mirror. We checken out one day earlier than planned .  This hotel did certainly not live up to the four star rating !,1.0,Never again,0,dirty,1
Sweden,Double Room,1,July 2020,Couple, This hotel boasts with 4 **** Stars..... Nothing cools be more untrue !  Theselius stars were provanalys ratens in the 1990-ies . Lobby and restaurant looked nice and modern and the hotel is located next to the river.  Our room was duett! Spiderweb Haninge from the bedlamps. The minibar was broken and it was full of water and mould. Horrible Actually! All furniture were dates and worn out. The beds passet their prime decades ago. The toiletseat was loose and there were cracks in the mirror. We checken out one day earlier than planned .  This hotel did certainly not live up to the four star rating !,1.0,Never again,0,bed,0
Netherlands,Double Room,3,January 2020,Couple," Cleaning room was ridiculous. We encountered dirty glasses, dirty cups, cleaning cloth lying on the floor..., Etc. 
Children were running back and forth down the corridor and dogs were barking starting from 8am :(",6.7,Pleasant,0,dirty,0
Ireland,Twin Room,4,December 2019,Group," I booked a twin room, got to our room and there was a double bed. A lady came in to dress a bed couch for us. We asked to be given another room as we paid for two beds. We’re were then brought to another room with two single beds which were basically on top of each other (a double bed that they separated). Room heating wasn’t working for one night.
Very disappointing",5.0,Disappointing,0,bed,0
Ireland,Twin Room,4,December 2019,Group," I booked a twin room, got to our room and there was a double bed. A lady came in to dress a bed couch for us. We asked to be given another room as we paid for two beds. We’re were then brought to another room with two single beds which were basically on top of each other (a double bed that they separated). Room heating wasn’t working for one night.
Very disappointing",5.0,Disappointing,0,comfort,0
Ireland,Twin Room,4,December 2019,Group," I booked a twin room, got to our room and there was a double bed. A lady came in to dress a bed couch for us. We asked to be given another room as we paid for two beds. We’re were then brought to another room with two single beds which were basically on top of each other (a double bed that they separated). Room heating wasn’t working for one night.
Very disappointing",5.0,Disappointing,0,price,0
Ireland,Twin Room,4,December 2019,Group," I booked a twin room, got to our room and there was a double bed. A lady came in to dress a bed couch for us. We asked to be given another room as we paid for two beds. We’re were then brought to another room with two single beds which were basically on top of each other (a double bed that they separated). Room heating wasn’t working for one night.
Very disappointing",5.0,Disappointing,0,temperature,0
Australia,Twin Room,2,September 2019,Solo traveler, Very uncomfortable bed. Foam mattress. Room bar sealed.,6.2,Pleasant,0,bed,0
Australia,Twin Room,2,September 2019,Solo traveler, Very uncomfortable bed. Foam mattress. Room bar sealed.,6.2,Pleasant,0,restaurant,0
Czech Republic,Double Room,1,July 2019,Family, the bed was a bit uncomfortable,7.1,Good,0,bed,0
United Kingdom,Superior Double Room,3,March 2019,Couple," Basic breakfast, tired decor, non-opening windows",4.2,"badly overpriced, very average service",0,food/drink,0
United Kingdom,Superior Double Room,3,March 2019,Couple," Basic breakfast, tired decor, non-opening windows",4.2,"badly overpriced, very average service",0,comfort,0
United States of America,Single Room,1,April 2019,Solo traveler, There were no hygiene products available in the bathroom or wash cloths.  There was no airport shuttle available like the website claimed.,6.7,Pleasant,0,dirty,0
United States of America,Single Room,1,April 2019,Solo traveler, There were no hygiene products available in the bathroom or wash cloths.  There was no airport shuttle available like the website claimed.,6.7,Pleasant,0,bathroom,0
United States of America,Single Room,1,April 2019,Solo traveler, There were no hygiene products available in the bathroom or wash cloths.  There was no airport shuttle available like the website claimed.,6.7,Pleasant,0,location,1
Poland,Superior Double Room,1,February 2019,Couple, Too expensive for a hotel in Poland. For 495 pln by night the standard of the hotel should be higher and they charged different price from that one in booking.com,6.7,Good location but overpriced,0,price,1
Australia,Twin Room,2,October 2018,Couple," The service lacked, staff were unfriendly, the hotel was extremely out dated. In fact I was shocked when we saw our room, something out of the 70's with a horrible view. Very disappointing experience...",4.2,High Priced outdated hotel,0,staff,1
